805,unfortunately open dosen work seller dont care it think rooted malfunctioned dont get get trush
806,still getting used it unlocked rooted subject annoying gsm buzz near radio tv speakers dual sim slots use plan voice another data text or use sim different countries services travelling manual warranty chinese easy figure out it s phone insert battery insert sim insert micro sd insert charger cable charge tap settings that s pretty much quick start guide say the ear buds cheap so buy ear buds
809,bad cell
811,dynamic working
816,poor talk quality g itis g called at t send new sim asked imei gave told g used g anymore internet slow edge network g overall
817,toda una estafa
820,battery dies quickly picture quality poor
834,good
835,venezuela take g movilnet
838,revision
848,biggest downside china looks great i ve using week already charging battery issues its definitely going back
850,size fast enough convenient every day use also fits average hand the battery strong wireless looking weak if need talk internet economical option venkata
862,my cell charge right now power know contact seller will help me
867,buyed two smart present problem run only say lenovo home screen please say
870,really want jamaica shuts noone touching it chinese huge problem returning sim card setup shut downs
875,work arrived damaged
878,good night write lenovos buy two phones a as seen july three months phones began fail presenting several problems guindaban paid reteaban could never communicate vendendor although wrote repeatedly nobody gave answer solution problem for reason never served lost dollars i really think lack respect waiting offices hoping company amazon take action since mr yomikoo never gave solution eulises carefully pe a
880,think repair give not work all anything turn on hate it worst ever had doesn t buy this plastic aluminium is stole
881,lighting fast however allows change language settings english chinese routed goole play store lenovo store chinese won t buy again amazon try help help me
884,returned broken screen
890,disappointed cellphone box sealed thought brand new phone do buy
892,a comes chinese english language can t other book warranty instructions heaven knows is completly written chinese use things flashing need find mean internet go if known posting language thing would bought a unlocked lenovo android cellphone
902,buen equipo
904,not yet resefed
908,phone nice charged could get turn on could sims card prevented coming on went line looking manual in english could find quick start guide there instructions found in scared decided send back if complete instructions english would kept
910,function
911,don t buy phone lot issues as extremely slow takes long time open apps ex internet messages also phone volume putting speaker help still able hear it
913,worst don t ever get product using months l cant even charge more got two one husband either working now money went toilet
914,bad phone turn on manuel headphones came late waste time
916,had high expectations coming galaxy s out box liked look feel it turned mind little bit chinese japanese writing still lingerd put sim card powered fine problems started texting after texts stopped displaying new texts would get notifications saying went contact view allow scroll see them then would silent mode even selected wise hear received texts turned volume full still work next internet wi fi connection fine home work network connect using at t network my carrier tried everything got somewhat close sometimes would work briefly after loading minutes page might display tried click link next page would say network connection so internet go gps also sent link text friend colleague said correct program continue connect all so glitchey every day something new would pop up even internet worked feel safe source contact world would crash moment my s blew away even everything worked right still stack up big screen nice clear s freaking slow loading movies pictures web pages i recommend avoiding looking something else pay get something reliable
917,i ve month already turning trouble turning back on port charge messed charger hardly stay connected camera awful pictures terrible flash work never upset purchase life
918,as previous review false advertising here android os pretty much chinese language google play it it s understandable given broad censorship happening there to operational english flash if technologically savvy buying this it s really frustrating even manual comes chinese language
927,seller says comes googleplay q lie brings applications chinese
930,ok
933,good evening writing notify product already reached hands condition presents several problems boxes phones come without security seal without adhesives inner side compared brings brings two iridescent bar code problem presented greatest phones adhesives problems getting charger connect original lenovo charger brought package minutes maximum accepts register charge light turns stops charging battery wonder procedure cases necessary forwarding phones direction thanking prompt response problems present say goodbye gaudys fermin
937,awful definetely
942,cel many flaws remains stuck restarts fallas hedge son came many esta tel bad computer operating
948,g even add says g internet runs super slow second sim card work properly shame cause nice details if using calls text wifi ok
964,left side screen vertical area inch touch response way down chinese software retarded hard correct remove despite rooted superuser app preinstalled using multiple apps performance really starts struggle support otg youtube app become glitchy unknown reason pros large screen decent resolution large battery fm radio a m for nice back temp i m looking flash rom custom install future update completed
967,yeah right but its g slow without using wifi
971,asked people questions amazon whether would work digi mobil movistar everyone said would required sim adapter so review anyone gives stars never owned premium smartphone for review comparing samsung galaxy s touchscreen with factory provided screen protector on sometimes unresponsive sometimes freezes hold touch screen button time realize touched less half time button respond take screen protector works marvelously risk damaging screen network movistar digimobil pay go plan when got sim bought samsung galaxy young use in no major issues aside size in young whatsapp worked fine could send texts make calls whatsapp mobile network wifi now sim lenovo allow transmit whatsapp unless connected wifi in addition internet google play access without wifi this s returned
972,useless chinese
974,nice battery dies middle day medium low use
976,lenovo pone pone kids toy pleas remove market thank do rate for
977,chinese menu hard operate
978,so disappointed waste money much hassle return it
981,muy bueno excelete
989,phone sent defective no sound call used headphones ideal take repair
990,working
994,bought myself though customer please it
995,it s decent price i ve months cons pretty frequently unable connect internet using home wifi carrier connection slow i m able connect randomly changes settings including merging several contact s numbers onto contact s name and finally selfie camera awful pros everything else i d expect smart google play
996,is cell
1000,comes manual support lenovo usa primary focus lab tops phones tried get manual line luck programs chinese cannot removed screen clarity
1002,good basically chinese google play returned product within hours since go delivered would suggest buy phone
1003,a total disappointment team comes in chinese and english only not as described in spanish the worst is that no longer than android google has installed and play apk download not permitted to run the app or any other of google inc una total decepci n el equipo viene solo en chino e ingles no en espa ol como describe lo peor es que no tiene android ya que no tiene instalado google play y al bajarlo como apk no permite ejecutar la app ni ninguna otra de google inc
